::ffff:127.0.0.1 - - [22/Apr/2022:17:52:40 +0000] "POST /launches HTTP/1.1" 400 31 "-" "-"
::ffff:127.0.0.1 - - [22/Apr/2022:17:52:47 +0000] "GET /launches HTTP/1.1" 200 1964 "-" "-"
::ffff:127.0.0.1 - - [22/Apr/2022:17:52:47 +0000] "POST /launches HTTP/1.1" 201 106 "-" "-"
::ffff:127.0.0.1 - - [22/Apr/2022:17:52:47 +0000] "POST /launches HTTP/1.1" 400 45 "-" "-"
::ffff:127.0.0.1 - - [22/Apr/2022:17:52:47 +0000] "POST /launches HTTP/1.1" 400 31 "-" "-"
::1 - - [22/Apr/2022:20:49:14 +0000] "GET / HTTP/1.1" 200 1002 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36"
::1 - - [22/Apr/2022:20:49:14 +0000] "GET /static/js/main.0c298b7a.js HTTP/1.1" 200 473666 "http://localhost:5000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36"
::1 - - [22/Apr/2022:20:49:14 +0000] "GET /sound/click.mp3 HTTP/1.1" 200 2688 "http://localhost:5000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36"
::1 - - [22/Apr/2022:20:49:14 +0000] "GET /sound/typing.mp3 HTTP/1.1" 200 5760 "http://localhost:5000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36"
::1 - - [22/Apr/2022:20:49:14 +0000] "GET /sound/deploy.mp3 HTTP/1.1" 200 5376 "http://localhost:5000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36"
::1 - - [22/Apr/2022:20:49:14 +0000] "GET /sound/abort.mp3 HTTP/1.1" 200 11548 "http://localhost:5000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36"
::1 - - [22/Apr/2022:20:49:14 +0000] "GET /sound/warning.mp3 HTTP/1.1" 200 28800 "http://localhost:5000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36"
::1 - - [22/Apr/2022:20:49:14 +0000] "GET /sound/success.mp3 HTTP/1.1" 200 98497 "http://localhost:5000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36"
::1 - - [22/Apr/2022:20:49:14 +0000] "GET /favicon.png HTTP/1.1" 200 4500 "http://localhost:5000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36"
::1 - - [22/Apr/2022:20:49:14 +0000] "GET /img/glow.png HTTP/1.1" 200 455 "http://localhost:5000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36"
::1 - - [22/Apr/2022:20:49:14 +0000] "GET /img/background-large.jpg HTTP/1.1" 200 778461 "http://localhost:5000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36"
::1 - - [22/Apr/2022:20:49:14 +0000] "GET /v1/launches HTTP/1.1" 200 2160 "http://localhost:5000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36"
::1 - - [22/Apr/2022:20:49:14 +0000] "GET /v1/planets HTTP/1.1" 200 247 "http://localhost:5000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36"
::1 - - [22/Apr/2022:20:49:14 +0000] "GET /manifest.json HTTP/1.1" 200 306 "http://localhost:5000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36"
::1 - - [22/Apr/2022:20:49:14 +0000] "GET /favicon.png HTTP/1.1" 304 - "http://localhost:5000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36"
::1 - - [22/Apr/2022:20:49:29 +0000] "DELETE /v1/launches/100 HTTP/1.1" 200 11 "http://localhost:5000/upcoming" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36"
::1 - - [22/Apr/2022:20:49:29 +0000] "GET /v1/launches HTTP/1.1" 200 2162 "http://localhost:5000/upcoming" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36"
::1 - - [22/Apr/2022:20:49:29 +0000] "DELETE /v1/launches/104 HTTP/1.1" 200 11 "http://localhost:5000/upcoming" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36"
::1 - - [22/Apr/2022:20:49:29 +0000] "GET /v1/launches HTTP/1.1" 200 2164 "http://localhost:5000/upcoming" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36"
::1 - - [22/Apr/2022:20:49:30 +0000] "DELETE /v1/launches/105 HTTP/1.1" 200 11 "http://localhost:5000/upcoming" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36"
::1 - - [22/Apr/2022:20:49:30 +0000] "GET /v1/launches HTTP/1.1" 200 2166 "http://localhost:5000/upcoming" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.84 Safari/537.36"
